"","Year","gridID","Speciescommonname","Survey","mean_CPUE_stdzd"
"772",2004,377,"american shad","P915",0
"773",2004,378,"american shad","P915",0
"774",2010,253,"american shad","P915",0
"775",2010,283,"american shad","P915",0
"776",2011,283,"american shad","P915",0
"777",2011,253,"american shad","P915",0
"778",2012,253,"american shad","P915",0
"779",2012,283,"american shad","P915",0
"780",2013,283,"american shad","P915",0
"781",2013,253,"american shad","P915",0
"782",2014,283,"american shad","P915",0
"783",2014,253,"american shad","P915",0
"784",2015,283,"american shad","P915",0
"785",2015,253,"american shad","P915",0
"786",2016,283,"american shad","P915",0
"787",2016,253,"american shad","P915",0
"788",2017,253,"american shad","P915",0
"789",2017,283,"american shad","P915",0
"790",2018,253,"american shad","P915",0
"791",2018,283,"american shad","P915",0
"792",2019,283,"american shad","P915",0
"793",2019,253,"american shad","P915",0
"794",2008,253,"american shad","P915",0
"795",2008,283,"american shad","P915",0
"796",2009,283,"american shad","P915",0
"797",2009,253,"american shad","P915",0
"798",2010,526,"american shad","P915",0.000499001996007984
"799",2010,500,"american shad","P915",0
"800",2010,530,"american shad","P915",0
"801",2010,527,"american shad","P915",0
"802",2010,499,"american shad","P915",0
"803",2010,560,"american shad","P915",0
"804",2011,499,"american shad","P915",0
"805",2011,529,"american shad","P915",0
"806",2011,527,"american shad","P915",0
"807",2011,528,"american shad","P915",0
"808",2011,526,"american shad","P915",0
"809",2012,527,"american shad","P915",0
"810",2012,530,"american shad","P915",0
"811",2012,498,"american shad","P915",0
"812",2012,529,"american shad","P915",0
"813",2012,528,"american shad","P915",0
"814",2012,526,"american shad","P915",0
"815",2012,499,"american shad","P915",0
"816",2013,499,"american shad","P915",0
"817",2013,560,"american shad","P915",0
"818",2013,527,"american shad","P915",0
"819",2013,498,"american shad","P915",0
"820",2013,530,"american shad","P915",0
"821",2014,530,"american shad","P915",0
"822",2014,526,"american shad","P915",0
"823",2014,498,"american shad","P915",0
"824",2014,499,"american shad","P915",0
"825",2015,559,"american shad","P915",0
"826",2015,527,"american shad","P915",0
"827",2015,497,"american shad","P915",0
"828",2015,499,"american shad","P915",0
"829",2015,560,"american shad","P915",0
"830",2015,526,"american shad","P915",0
"831",2015,498,"american shad","P915",0
"832",2016,560,"american shad","P915",0
"833",2016,526,"american shad","P915",0
"834",2016,529,"american shad","P915",0
"835",2016,499,"american shad","P915",0
"836",2016,527,"american shad","P915",0
"837",2016,498,"american shad","P915",0
"838",2017,498,"american shad","P915",0
"839",2017,527,"american shad","P915",0
"840",2017,529,"american shad","P915",0
"841",2017,526,"american shad","P915",0
"842",2017,560,"american shad","P915",0
"843",2018,498,"american shad","P915",0
"844",2018,526,"american shad","P915",0
"845",2018,530,"american shad","P915",0
"846",2018,528,"american shad","P915",0
"847",2019,528,"american shad","P915",0
"848",2019,498,"american shad","P915",0
"849",2019,529,"american shad","P915",0
"850",2019,526,"american shad","P915",0
"851",2019,497,"american shad","P915",0
"852",2019,499,"american shad","P915",0
"853",2019,560,"american shad","P915",0
"854",2019,527,"american shad","P915",0
"855",2004,526,"american shad","P915",0
"856",2004,527,"american shad","P915",0
"857",2004,499,"american shad","P915",0
"858",2004,530,"american shad","P915",0
"859",2005,499,"american shad","P915",0
"860",2005,529,"american shad","P915",0
"861",2005,527,"american shad","P915",0.000998003992015968
"862",2005,526,"american shad","P915",0
"863",2005,528,"american shad","P915",0
"864",2005,530,"american shad","P915",0
"865",2005,498,"american shad","P915",0
"866",2006,499,"american shad","P915",0
"867",2006,530,"american shad","P915",0
"868",2006,527,"american shad","P915",0.000998003992015968
"869",2006,498,"american shad","P915",0
"870",2006,560,"american shad","P915",0
"871",2006,526,"american shad","P915",0.000998003992015968
"872",2006,528,"american shad","P915",0
"873",2007,499,"american shad","P915",0
"874",2007,530,"american shad","P915",0
"875",2007,526,"american shad","P915",0.000499001996007984
"876",2007,497,"american shad","P915",0
"877",2007,529,"american shad","P915",0
"878",2007,528,"american shad","P915",0
"879",2008,496,"american shad","P915",0
"880",2008,529,"american shad","P915",0
"881",2008,498,"american shad","P915",0.000499001996007984
"882",2008,528,"american shad","P915",0
"883",2008,526,"american shad","P915",0
"884",2008,530,"american shad","P915",0
"885",2008,499,"american shad","P915",0
"886",2009,559,"american shad","P915",0
"887",2009,527,"american shad","P915",0
"888",2009,498,"american shad","P915",0
"889",2009,499,"american shad","P915",0
"890",2009,530,"american shad","P915",0
"891",2009,526,"american shad","P915",0
"892",2004,528,"american shad","P915",0
"893",2004,498,"american shad","P915",0
"894",2010,504,"american shad","P915",0
"895",2010,501,"american shad","P915",0
"896",2010,472,"american shad","P915",0
"897",2010,566,"american shad","P915",0
"898",2010,565,"american shad","P915",0
"899",2010,502,"american shad","P915",0
"900",2011,504,"american shad","P915",0
"901",2011,596,"american shad","P915",0
"902",2011,501,"american shad","P915",0
"903",2011,473,"american shad","P915",0
"904",2011,566,"american shad","P915",0
"905",2011,503,"american shad","P915",0
"906",2012,531,"american shad","P915",0
"907",2012,535,"american shad","P915",0
"908",2012,565,"american shad","P915",0
"909",2012,504,"american shad","P915",0
"910",2012,502,"american shad","P915",0
"911",2012,595,"american shad","P915",0
"912",2012,501,"american shad","P915",0
"913",2013,501,"american shad","P915",0
"914",2013,502,"american shad","P915",0
"915",2013,504,"american shad","P915",0
"916",2013,596,"american shad","P915",0
"917",2013,565,"american shad","P915",0
"918",2013,566,"american shad","P915",0
"919",2014,502,"american shad","P915",0
"920",2014,565,"american shad","P915",0
"921",2014,501,"american shad","P915",0
"922",2014,504,"american shad","P915",0
"923",2014,531,"american shad","P915",0
"924",2015,565,"american shad","P915",0
"925",2015,502,"american shad","P915",0
"926",2015,503,"american shad","P915",0
"927",2015,500,"american shad","P915",0
"928",2015,504,"american shad","P915",0
"929",2015,535,"american shad","P915",0
"930",2015,501,"american shad","P915",0
"931",2001,501,"american shad","P915",0
"932",2001,565,"american shad","P915",0
"933",2001,504,"american shad","P915",0
"934",2001,596,"american shad","P915",0
"935",2001,502,"american shad","P915",0.000665335994677312
"936",2016,531,"american shad","P915",0
"937",2016,504,"american shad","P915",0
"938",2016,501,"american shad","P915",0
"939",2016,502,"american shad","P915",0
"940",2016,596,"american shad","P915",0
"941",2016,534,"american shad","P915",0
"942",2017,566,"american shad","P915",0
"943",2017,500,"american shad","P915",0
"944",2017,502,"american shad","P915",0
"945",2017,501,"american shad","P915",0
"946",2017,565,"american shad","P915",0
"947",2017,504,"american shad","P915",0
"948",2017,496,"american shad","P915",0
"949",2018,501,"american shad","P915",0
"950",2018,502,"american shad","P915",0
"951",2018,504,"american shad","P915",0
"952",2018,503,"american shad","P915",0
"953",2018,565,"american shad","P915",0
"954",2019,504,"american shad","P915",0
"955",2019,565,"american shad","P915",0
"956",2019,531,"american shad","P915",0
"957",2019,502,"american shad","P915",0
"958",2002,504,"american shad","P915",0
"959",2002,565,"american shad","P915",0
"960",2002,501,"american shad","P915",0
"961",2002,473,"american shad","P915",0
"962",2002,597,"american shad","P915",0
"963",2002,502,"american shad","P915",0
"964",2003,504,"american shad","P915",0
"965",2003,596,"american shad","P915",0
"966",2003,500,"american shad","P915",0.000998003992015968
"967",2003,503,"american shad","P915",0
"968",2003,597,"american shad","P915",0
"969",2003,501,"american shad","P915",0
"970",2003,502,"american shad","P915",0
"971",2004,504,"american shad","P915",0
"972",2004,566,"american shad","P915",0
"973",2004,531,"american shad","P915",0
"974",2004,472,"american shad","P915",0
"975",2004,597,"american shad","P915",0
"976",2004,500,"american shad","P915",0
"977",2004,502,"american shad","P915",0
"978",2005,502,"american shad","P915",0
"979",2005,504,"american shad","P915",0
"980",2005,595,"american shad","P915",0
"981",2005,501,"american shad","P915",0
"982",2005,503,"american shad","P915",0
"983",2005,534,"american shad","P915",0
"984",2005,566,"american shad","P915",0
"985",2006,565,"american shad","P915",0
"986",2006,502,"american shad","P915",0
"987",2006,504,"american shad","P915",0
"988",2006,595,"american shad","P915",0
"989",2006,501,"american shad","P915",0
"990",2006,500,"american shad","P915",0
"991",2007,504,"american shad","P915",0
"992",2007,566,"american shad","P915",0
"993",2007,531,"american shad","P915",0.00449101796407186
"994",2007,502,"american shad","P915",0
"995",2007,595,"american shad","P915",0
"996",2007,501,"american shad","P915",0
"997",2007,503,"american shad","P915",0
"998",2008,504,"american shad","P915",0
"999",2008,597,"american shad","P915",0
"1000",2008,501,"american shad","P915",0
"1001",2008,472,"american shad","P915",0
"1002",2008,534,"american shad","P915",0
"1003",2008,595,"american shad","P915",0
"1004",2008,503,"american shad","P915",0
"1005",2009,504,"american shad","P915",0
"1006",2009,595,"american shad","P915",0
"1007",2009,501,"american shad","P915",0
"1008",2009,472,"american shad","P915",0
"1009",2009,596,"american shad","P915",0
"1010",2009,502,"american shad","P915",0
"1011",2013,595,"american shad","P915",0
"1012",2001,597,"american shad","P915",0
"1013",2001,472,"american shad","P915",0
"1014",2017,535,"american shad","P915",0
"1015",2003,473,"american shad","P915",0
"1016",2005,565,"american shad","P915",0
"1017",2007,565,"american shad","P915",0
"1018",2008,565,"american shad","P915",0
"1019",2009,565,"american shad","P915",0
"1020",2009,597,"american shad","P915",0
"1021",2010,69,"atlantic angel shark","P915",0
"1022",2010,38,"atlantic angel shark","P915",0
"1023",2010,99,"atlantic angel shark","P915",0
"1024",2010,68,"atlantic angel shark","P915",0
"1025",2011,38,"atlantic angel shark","P915",0
"1026",2011,8,"atlantic angel shark","P915",0
"1027",2011,98,"atlantic angel shark","P915",0
"1028",2012,98,"atlantic angel shark","P915",0
"1029",2012,99,"atlantic angel shark","P915",0
"1030",2012,68,"atlantic angel shark","P915",0
"1031",2012,69,"atlantic angel shark","P915",0
"1032",2013,98,"atlantic angel shark","P915",0
"1033",2013,69,"atlantic angel shark","P915",0
"1034",2014,69,"atlantic angel shark","P915",0
"1035",2014,98,"atlantic angel shark","P915",0
"1036",2015,98,"atlantic angel shark","P915",0
"1037",2015,38,"atlantic angel shark","P915",0
"1038",2015,69,"atlantic angel shark","P915",0
"1039",2016,99,"atlantic angel shark","P915",0
"1040",2016,69,"atlantic angel shark","P915",0
"1041",2016,68,"atlantic angel shark","P915",0
"1042",2017,69,"atlantic angel shark","P915",0
"1043",2017,98,"atlantic angel shark","P915",0
"1044",2018,68,"atlantic angel shark","P915",0
"1045",2018,38,"atlantic angel shark","P915",0
"1046",2018,98,"atlantic angel shark","P915",0
"1047",2019,68,"atlantic angel shark","P915",0
"1048",2019,98,"atlantic angel shark","P915",0
"1049",2008,38,"atlantic angel shark","P915",0
"1050",2008,99,"atlantic angel shark","P915",0
"1051",2008,39,"atlantic angel shark","P915",0
"1052",2009,68,"atlantic angel shark","P915",0
"1053",2009,98,"atlantic angel shark","P915",0
"1054",2010,628,"atlantic angel shark","P915",0
"1055",2010,508,"atlantic angel shark","P915",0
"1056",2010,539,"atlantic angel shark","P915",0
"1057",2010,446,"atlantic angel shark","P915",0
"1058",2010,415,"atlantic angel shark","P915",0
"1059",2010,509,"atlantic angel shark","P915",0
"1060",2010,478,"atlantic angel shark","P915",0
"1061",2011,415,"atlantic angel shark","P915",0
"1062",2011,478,"atlantic angel shark","P915",0
"1063",2011,445,"atlantic angel shark","P915",0
"1064",2011,658,"atlantic angel shark","P915",0
"1065",2011,539,"atlantic angel shark","P915",0
"1066",2011,508,"atlantic angel shark","P915",0
"1067",2011,569,"atlantic angel shark","P915",0
"1068",2011,598,"atlantic angel shark","P915",0
"1069",2012,478,"atlantic angel shark","P915",0
"1070",2012,569,"atlantic angel shark","P915",0
"1071",2012,477,"atlantic angel shark","P915",0
"1072",2012,445,"atlantic angel shark","P915",0
"1073",2012,509,"atlantic angel shark","P915",0
"1074",2012,447,"atlantic angel shark","P915",0.000998003992015968
"1075",2013,447,"atlantic angel shark","P915",0
"1076",2013,538,"atlantic angel shark","P915",0
"1077",2013,478,"atlantic angel shark","P915",0
"1078",2013,445,"atlantic angel shark","P915",0
"1079",2013,539,"atlantic angel shark","P915",0
"1080",2013,508,"atlantic angel shark","P915",0
"1081",2014,446,"atlantic angel shark","P915",0
"1082",2014,478,"atlantic angel shark","P915",0
"1083",2014,538,"atlantic angel shark","P915",0
"1084",2014,508,"atlantic angel shark","P915",0
"1085",2014,509,"atlantic angel shark","P915",0
"1086",2015,478,"atlantic angel shark","P915",0
"1087",2015,446,"atlantic angel shark","P915",0
"1088",2015,415,"atlantic angel shark","P915",0
"1089",2015,569,"atlantic angel shark","P915",0
"1090",2001,628,"atlantic angel shark","P915",0
"1091",2001,447,"atlantic angel shark","P915",0
"1092",2001,446,"atlantic angel shark","P915",0
"1093",2001,569,"atlantic angel shark","P915",0
"1094",2001,508,"atlantic angel shark","P915",0
"1095",2001,598,"atlantic angel shark","P915",0
"1096",2001,478,"atlantic angel shark","P915",0
"1097",2016,478,"atlantic angel shark","P915",0
"1098",2016,539,"atlantic angel shark","P915",0
"1099",2016,509,"atlantic angel shark","P915",0
"1100",2016,446,"atlantic angel shark","P915",0
"1101",2017,477,"atlantic angel shark","P915",0
"1102",2017,446,"atlantic angel shark","P915",0
"1103",2017,447,"atlantic angel shark","P915",0
"1104",2017,508,"atlantic angel shark","P915",0
"1105",2017,509,"atlantic angel shark","P915",0
"1106",2018,447,"atlantic angel shark","P915",0
"1107",2018,569,"atlantic angel shark","P915",0
"1108",2019,446,"atlantic angel shark","P915",0
"1109",2019,447,"atlantic angel shark","P915",0
"1110",2019,415,"atlantic angel shark","P915",0
"1111",2019,508,"atlantic angel shark","P915",0
"1112",2019,569,"atlantic angel shark","P915",0
"1113",2002,477,"atlantic angel shark","P915",0
"1114",2002,415,"atlantic angel shark","P915",0
"1115",2002,599,"atlantic angel shark","P915",0
"1116",2002,478,"atlantic angel shark","P915",0
"1117",2002,538,"atlantic angel shark","P915",0
"1118",2002,445,"atlantic angel shark","P915",0
"1119",2002,508,"atlantic angel shark","P915",0
"1120",2002,628,"atlantic angel shark","P915",0
"1121",2003,508,"atlantic angel shark","P915",0
"1122",2003,415,"atlantic angel shark","P915",0
"1123",2003,447,"atlantic angel shark","P915",0
"1124",2003,446,"atlantic angel shark","P915",0
"1125",2003,628,"atlantic angel shark","P915",0
"1126",2003,539,"atlantic angel shark","P915",0
"1127",2003,658,"atlantic angel shark","P915",0
"1128",2003,478,"atlantic angel shark","P915",0
"1129",2004,414,"atlantic angel shark","P915",0
"1130",2004,478,"atlantic angel shark","P915",0
"1131",2004,598,"atlantic angel shark","P915",0
"1132",2004,568,"atlantic angel shark","P915",0
"1133",2004,447,"atlantic angel shark","P915",0
"1134",2004,508,"atlantic angel shark","P915",0
"1135",2005,628,"atlantic angel shark","P915",0
"1136",2005,508,"atlantic angel shark","P915",0
"1137",2005,569,"atlantic angel shark","P915",0
"1138",2005,538,"atlantic angel shark","P915",0
"1139",2005,446,"atlantic angel shark","P915",0
"1140",2005,445,"atlantic angel shark","P915",0
"1141",2005,447,"atlantic angel shark","P915",0
"1142",2005,509,"atlantic angel shark","P915",0
"1143",2006,477,"atlantic angel shark","P915",0
"1144",2006,447,"atlantic angel shark","P915",0
"1145",2006,568,"atlantic angel shark","P915",0
"1146",2006,569,"atlantic angel shark","P915",0
"1147",2006,628,"atlantic angel shark","P915",0
"1148",2006,539,"atlantic angel shark","P915",0
"1149",2006,478,"atlantic angel shark","P915",0
"1150",2007,509,"atlantic angel shark","P915",0
"1151",2007,598,"atlantic angel shark","P915",0
"1152",2007,446,"atlantic angel shark","P915",0
"1153",2007,477,"atlantic angel shark","P915",0
"1154",2007,569,"atlantic angel shark","P915",0
"1155",2008,509,"atlantic angel shark","P915",0
"1156",2008,447,"atlantic angel shark","P915",0
"1157",2008,478,"atlantic angel shark","P915",0
"1158",2008,598,"atlantic angel shark","P915",0
"1159",2008,628,"atlantic angel shark","P915",0
"1160",2008,415,"atlantic angel shark","P915",0
"1161",2008,569,"atlantic angel shark","P915",0
"1162",2009,508,"atlantic angel shark","P915",0
"1163",2009,598,"atlantic angel shark","P915",0
"1164",2009,447,"atlantic angel shark","P915",0
"1165",2009,569,"atlantic angel shark","P915",0
"1166",2009,446,"atlantic angel shark","P915",0
"1167",2009,628,"atlantic angel shark","P915",0
"1168",2009,478,"atlantic angel shark","P915",0
